case_state_hash,dataset_scope,repeat,real_llm_call,valid_guarded_plan,sanitized_plan,api_latency_ms,total_tokens,error
260d892c38f23206f883211d11f40a279540bf44f530a9dac03e3f360f680fe5,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e0629a67751ce6b23c8ed7fef7ee006a2d9e80fd641055d6af3513cc6eb59e7a,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e0629a67751ce6b23c8ed7fef7ee006a2d9e80fd641055d6af3513cc6eb59e7a,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e0629a67751ce6b23c8ed7fef7ee006a2d9e80fd641055d6af3513cc6eb59e7a,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fc967b7444bd2c8873f266ff094dc4eebb3e20cfd00e34b6babe6719396e3d16,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fc967b7444bd2c8873f266ff094dc4eebb3e20cfd00e34b6babe6719396e3d16,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fc967b7444bd2c8873f266ff094dc4eebb3e20cfd00e34b6babe6719396e3d16,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1c0cb9414c91a195750625119df68e846dad48e051cd12f0f559b802c9d539f8,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1c0cb9414c91a195750625119df68e846dad48e051cd12f0f559b802c9d539f8,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1c0cb9414c91a195750625119df68e846dad48e051cd12f0f559b802c9d539f8,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3bba2e8630b0347a60b8230ec8a974520d31949299a67d0ea395d8c106dcc1c0,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3bba2e8630b0347a60b8230ec8a974520d31949299a67d0ea395d8c106dcc1c0,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3bba2e8630b0347a60b8230ec8a974520d31949299a67d0ea395d8c106dcc1c0,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a1e68cccaf5d3de57bfed0de5c12c8f4e9c9df57fe4bd874e4fb92deebf06826,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a1e68cccaf5d3de57bfed0de5c12c8f4e9c9df57fe4bd874e4fb92deebf06826,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a1e68cccaf5d3de57bfed0de5c12c8f4e9c9df57fe4bd874e4fb92deebf06826,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9a84ea3dd3b5c59166780c72664163aeaf93576499f00446b74dc1cdc1c85a2e,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9a84ea3dd3b5c59166780c72664163aeaf93576499f00446b74dc1cdc1c85a2e,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9a84ea3dd3b5c59166780c72664163aeaf93576499f00446b74dc1cdc1c85a2e,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b55ad464c233f47d8818be2ebfaed1f310761ab257382b5eb81f1d4bc2eccaae,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b55ad464c233f47d8818be2ebfaed1f310761ab257382b5eb81f1d4bc2eccaae,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b55ad464c233f47d8818be2ebfaed1f310761ab257382b5eb81f1d4bc2eccaae,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
398a8e4696bd62b08d286f701ddf9a08fe449ee09269f786ad4d2c473107746a,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
398a8e4696bd62b08d286f701ddf9a08fe449ee09269f786ad4d2c473107746a,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
398a8e4696bd62b08d286f701ddf9a08fe449ee09269f786ad4d2c473107746a,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5b90af597d777e2f80e4a22c6a6562ef9d2e032128967650932f75e0e909368d,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5b90af597d777e2f80e4a22c6a6562ef9d2e032128967650932f75e0e909368d,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5b90af597d777e2f80e4a22c6a6562ef9d2e032128967650932f75e0e909368d,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9693f499d0311537b6557e244221aa364e5d3907c8fb114356fdfcd42e30bf13,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9693f499d0311537b6557e244221aa364e5d3907c8fb114356fdfcd42e30bf13,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9693f499d0311537b6557e244221aa364e5d3907c8fb114356fdfcd42e30bf13,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cca4e4c2fbff037836edee83f127efc89868c8f3a315cde477301d1100038910,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cca4e4c2fbff037836edee83f127efc89868c8f3a315cde477301d1100038910,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cca4e4c2fbff037836edee83f127efc89868c8f3a315cde477301d1100038910,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8d19c41840c3b0fa1e2fa803873765412f304ee5d1ba0061cc6ea82b2ea248e9,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8d19c41840c3b0fa1e2fa803873765412f304ee5d1ba0061cc6ea82b2ea248e9,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8d19c41840c3b0fa1e2fa803873765412f304ee5d1ba0061cc6ea82b2ea248e9,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d233d944711dc989f0d7d21bac61a5dece0e381de346bea8e444b50d10173e0f,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d233d944711dc989f0d7d21bac61a5dece0e381de346bea8e444b50d10173e0f,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d233d944711dc989f0d7d21bac61a5dece0e381de346bea8e444b50d10173e0f,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
dc5d6f25c82b0b634da8be44b988ceb726932c8bc7fea1ba313bfa493a9b2f97,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
dc5d6f25c82b0b634da8be44b988ceb726932c8bc7fea1ba313bfa493a9b2f97,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
dc5d6f25c82b0b634da8be44b988ceb726932c8bc7fea1ba313bfa493a9b2f97,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e569901bd59bc60f55fe5fcfb6c699ccea790c0e09e5b7de13c489a0d92f57b5,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e569901bd59bc60f55fe5fcfb6c699ccea790c0e09e5b7de13c489a0d92f57b5,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e569901bd59bc60f55fe5fcfb6c699ccea790c0e09e5b7de13c489a0d92f57b5,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f0b98d24663001064aecbfaaaf9f0a8218ce17e61c84a1a4439061713c43b46,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f0b98d24663001064aecbfaaaf9f0a8218ce17e61c84a1a4439061713c43b46,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f0b98d24663001064aecbfaaaf9f0a8218ce17e61c84a1a4439061713c43b46,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3c05fa944749f2395bbd8d4cb6ce27551f4fcf8b7b62d59d2a84ae6c95db5612,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3c05fa944749f2395bbd8d4cb6ce27551f4fcf8b7b62d59d2a84ae6c95db5612,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3c05fa944749f2395bbd8d4cb6ce27551f4fcf8b7b62d59d2a84ae6c95db5612,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5fb6428a45ea35ce79d07dd9d3cd4afd318d1f110a7c898a20d070bc69716812,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5fb6428a45ea35ce79d07dd9d3cd4afd318d1f110a7c898a20d070bc69716812,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5fb6428a45ea35ce79d07dd9d3cd4afd318d1f110a7c898a20d070bc69716812,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
52a4c5e6649a28fcf3498b385de6c07c4a9b55d44da178768131816f5bfffd3c,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
52a4c5e6649a28fcf3498b385de6c07c4a9b55d44da178768131816f5bfffd3c,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
52a4c5e6649a28fcf3498b385de6c07c4a9b55d44da178768131816f5bfffd3c,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b8e08d799e85c544bb02e0dcf075e1c39b4acaa61905a40c1f3ea8bcaddded94,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b8e08d799e85c544bb02e0dcf075e1c39b4acaa61905a40c1f3ea8bcaddded94,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b8e08d799e85c544bb02e0dcf075e1c39b4acaa61905a40c1f3ea8bcaddded94,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2a28f3d3077178add09cf16480f1f2b7a955010debd564fda42b71ce17fa6d96,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2a28f3d3077178add09cf16480f1f2b7a955010debd564fda42b71ce17fa6d96,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2a28f3d3077178add09cf16480f1f2b7a955010debd564fda42b71ce17fa6d96,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cee24dca078a642572cfa166605547338e42b370aad067790071e8bda1965bb3,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cee24dca078a642572cfa166605547338e42b370aad067790071e8bda1965bb3,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cee24dca078a642572cfa166605547338e42b370aad067790071e8bda1965bb3,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f43f1080a95a68dad54bf2c8d201720e17e9a5ec0f92e6bf1bef73c2515d422f,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f43f1080a95a68dad54bf2c8d201720e17e9a5ec0f92e6bf1bef73c2515d422f,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f43f1080a95a68dad54bf2c8d201720e17e9a5ec0f92e6bf1bef73c2515d422f,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
eecd4845e788495d0078beacbb91016d047198fd56b8465bdf3a3f434a1e3ff5,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
eecd4845e788495d0078beacbb91016d047198fd56b8465bdf3a3f434a1e3ff5,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
eecd4845e788495d0078beacbb91016d047198fd56b8465bdf3a3f434a1e3ff5,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
78a3af7386f3b45b9d0c684f437be01805d5d80ef75f10db37323dfde8f751fe,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
78a3af7386f3b45b9d0c684f437be01805d5d80ef75f10db37323dfde8f751fe,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
78a3af7386f3b45b9d0c684f437be01805d5d80ef75f10db37323dfde8f751fe,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
96b84828db03ec7c163d7e325d022b2c2791654c3365513e44822ef69eb076fa,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
96b84828db03ec7c163d7e325d022b2c2791654c3365513e44822ef69eb076fa,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
96b84828db03ec7c163d7e325d022b2c2791654c3365513e44822ef69eb076fa,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4fb5f52c6c5387761e044c54f408b3b936c172db5c5096f51c9190b3ca2abd9c,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4fb5f52c6c5387761e044c54f408b3b936c172db5c5096f51c9190b3ca2abd9c,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4fb5f52c6c5387761e044c54f408b3b936c172db5c5096f51c9190b3ca2abd9c,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
787cf5f8bf6f83aec1b207f90b73568b135b07297330337889e9f5a41b4e01ba,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
787cf5f8bf6f83aec1b207f90b73568b135b07297330337889e9f5a41b4e01ba,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
787cf5f8bf6f83aec1b207f90b73568b135b07297330337889e9f5a41b4e01ba,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
db270d4d059b9f2ab6f047c0e2de763ff182d45d3e0fe3b922cd737f4db50f67,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
db270d4d059b9f2ab6f047c0e2de763ff182d45d3e0fe3b922cd737f4db50f67,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
db270d4d059b9f2ab6f047c0e2de763ff182d45d3e0fe3b922cd737f4db50f67,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
aec36df62dd339d543aa0137d921cf13485b7f231658bac8f366db7f346f51fd,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
aec36df62dd339d543aa0137d921cf13485b7f231658bac8f366db7f346f51fd,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
aec36df62dd339d543aa0137d921cf13485b7f231658bac8f366db7f346f51fd,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e0d695a8fc5c884be2756f5fefa7712e5886ef2b5ec98557a2d70bba8f10a472,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e0d695a8fc5c884be2756f5fefa7712e5886ef2b5ec98557a2d70bba8f10a472,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e0d695a8fc5c884be2756f5fefa7712e5886ef2b5ec98557a2d70bba8f10a472,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
dafc7a286c4e9b9251dd0ce66e4dafc07000b16a7513b46506c9fd39c91835a6,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
dafc7a286c4e9b9251dd0ce66e4dafc07000b16a7513b46506c9fd39c91835a6,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
dafc7a286c4e9b9251dd0ce66e4dafc07000b16a7513b46506c9fd39c91835a6,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
175014312ce8e58f5765ac5bf27a211a6a34567377c00347d178f46084195d7f,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
175014312ce8e58f5765ac5bf27a211a6a34567377c00347d178f46084195d7f,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
175014312ce8e58f5765ac5bf27a211a6a34567377c00347d178f46084195d7f,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ee36f40a7b3dd8693bcd855d3cd652916656ddf488eddffa1ca7a948637f577a,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ee36f40a7b3dd8693bcd855d3cd652916656ddf488eddffa1ca7a948637f577a,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ee36f40a7b3dd8693bcd855d3cd652916656ddf488eddffa1ca7a948637f577a,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd5ba1901bfd0d95be797f5788330c0ff2f3a6df752702fa8ff4dfb3fb7c33da,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd5ba1901bfd0d95be797f5788330c0ff2f3a6df752702fa8ff4dfb3fb7c33da,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd5ba1901bfd0d95be797f5788330c0ff2f3a6df752702fa8ff4dfb3fb7c33da,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9a6bf48d10a699772357c235b826bab3352e190fa767926bc87649fd2bdccd61,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9a6bf48d10a699772357c235b826bab3352e190fa767926bc87649fd2bdccd61,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9a6bf48d10a699772357c235b826bab3352e190fa767926bc87649fd2bdccd61,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
075640f6d98279236efd4b95bfccdb33b981b93ee465db6e156fac17c38bf808,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
075640f6d98279236efd4b95bfccdb33b981b93ee465db6e156fac17c38bf808,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
075640f6d98279236efd4b95bfccdb33b981b93ee465db6e156fac17c38bf808,CICIoT2023,3,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Analyze inter-arrival timing patterns and burst characteristics to validate benign volume behavior"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",2571.2701000156812,463,HTTPError
27de0273a12199fe8b6d343e3677ae5becc97c92a97fde5ec1289150d424777d,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
27de0273a12199fe8b6d343e3677ae5becc97c92a97fde5ec1289150d424777d,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
27de0273a12199fe8b6d343e3677ae5becc97c92a97fde5ec1289150d424777d,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbfc7f73a9840fddaa51fc36193bfe7c3e46d8eaa1de9234f57d0492d1550b63,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbfc7f73a9840fddaa51fc36193bfe7c3e46d8eaa1de9234f57d0492d1550b63,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbfc7f73a9840fddaa51fc36193bfe7c3e46d8eaa1de9234f57d0492d1550b63,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
41aacaa6b03d55f3911a7a0a3c83a42d85b0d9e603b08fa0b5a48f02c6a8f593,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
41aacaa6b03d55f3911a7a0a3c83a42d85b0d9e603b08fa0b5a48f02c6a8f593,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
41aacaa6b03d55f3911a7a0a3c83a42d85b0d9e603b08fa0b5a48f02c6a8f593,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d5ac50f5ec387c53f3d8741aa6698015bb6838b15f8adb31736f3486e318d905,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d5ac50f5ec387c53f3d8741aa6698015bb6838b15f8adb31736f3486e318d905,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d5ac50f5ec387c53f3d8741aa6698015bb6838b15f8adb31736f3486e318d905,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
045de43ba9a1fe4d8070466ae9514d0cbe1aabe3a82b106f8d68ff15d09d933a,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
045de43ba9a1fe4d8070466ae9514d0cbe1aabe3a82b106f8d68ff15d09d933a,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
045de43ba9a1fe4d8070466ae9514d0cbe1aabe3a82b106f8d68ff15d09d933a,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e73f96ec53012598d90ef95e1b74df6f96f326b25057c3adf3a1a7f709e3f4ec,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e73f96ec53012598d90ef95e1b74df6f96f326b25057c3adf3a1a7f709e3f4ec,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e73f96ec53012598d90ef95e1b74df6f96f326b25057c3adf3a1a7f709e3f4ec,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cef52d8368117ca3a0f0d33cb96dd9fe3ef597fc5516dce31d180867804dbb61,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cef52d8368117ca3a0f0d33cb96dd9fe3ef597fc5516dce31d180867804dbb61,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
cef52d8368117ca3a0f0d33cb96dd9fe3ef597fc5516dce31d180867804dbb61,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
14ccb8e25d565e01ae38b8a2c859a5f5b9825b383b7feabbf97ae3e24d8f50d6,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
14ccb8e25d565e01ae38b8a2c859a5f5b9825b383b7feabbf97ae3e24d8f50d6,NF-IoT,2,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Obtain timing behavior evidence to complement volume analysis and reduce uncertainty"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",31455.031600024085,465,
14ccb8e25d565e01ae38b8a2c859a5f5b9825b383b7feabbf97ae3e24d8f50d6,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6f0ae3688b1052fd7fddd598e0366f6293975b8d31f16a1fb3fefc3ac9d06b4b,CICIoT2023,1,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Analyze inter-arrival timing patterns and burst characteristics to complement volume-based assessment"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",1756.7284000106156,466,HTTPError
6f0ae3688b1052fd7fddd598e0366f6293975b8d31f16a1fb3fefc3ac9d06b4b,CICIoT2023,2,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Analyze inter-arrival timing patterns and burst characteristics to complement volume-based assessment"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",1708.6922000162303,466,HTTPError
6f0ae3688b1052fd7fddd598e0366f6293975b8d31f16a1fb3fefc3ac9d06b4b,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2f722ce2275cf10a41af21817ebcb2fad773610361147f17944a96f1f6c03e51,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2f722ce2275cf10a41af21817ebcb2fad773610361147f17944a96f1f6c03e51,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
