capture_id,capture_group_id,role,binary_label,browser,tool,resolver,csv_archive,csv_entry,csv_candidate_entries,csv_pair_mode,pcap_path,pcap_sha256,pcap_size_bytes,archive_name,archive_sha256,archive_member,relative_path,alignment_only_fields_enter_detector_input
fresh-adeeae27c03efaa28f8c,fresh-adeeae27c03efaa28f8c,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh8_2020-03-25T02:19:16.504881.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh8_2020-03-25T02_19_16.504881.pcap,c7244e4169eda207daec8c4be5f95963fd6e02597e87b009cce286e5b3677177,2448349,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh8_2020-03-25T02:19:16.504881.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh8_2020-03-25T02:19:16.504881.pcap,False
fresh-2c4a0ea441587a5dd588,fresh-2c4a0ea441587a5dd588,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-26T00:42:12.324826.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-26T00_42_12.324826.pcap,e0e36a0f0a56be5eee2904a33c748efedbf9a35088fddc34a29d9a11fb84434d,2902211,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-26T00:42:12.324826.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-26T00:42:12.324826.pcap,False
fresh-05189ffab558483527cd,fresh-05189ffab558483527cd,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T07:27:25.297131.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T07_27_25.297131.pcap,77c298b060de5bf24c96b732d3e864a977d4f70d51a79de250847720a67645d3,2326978,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T07:27:25.297131.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T07:27:25.297131.pcap,False
fresh-d1bff2bb7dfa217e48e8,fresh-d1bff2bb7dfa217e48e8,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T07:45:23.888818.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T07_45_23.888818.pcap,28664fcbd23352482ecc02cc3b4e16ae87364507cd925d7eb6930a01f9e91045,2117301,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T07:45:23.888818.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T07:45:23.888818.pcap,False
fresh-12fad864881cca22e8b2,fresh-12fad864881cca22e8b2,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-25T15:48:58.147451.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-25T15_48_58.147451.pcap,586e8cd4386a0b5d3150d81f2c2b6b5522376b4c9b8c721a05096b9ed0f39560,3239857,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-25T15:48:58.147451.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-25T15:48:58.147451.pcap,False
fresh-61ed10e1b519dee3cc2e,fresh-61ed10e1b519dee3cc2e,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T09:39:17.626683.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T09_39_17.626683.pcap,b2355a3af9ffec9e0843ff66998eed3bf14ba93b269220d0bb003b495fb5843e,25962,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T09:39:17.626683.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T09:39:17.626683.pcap,False
fresh-f9f876448aee33a0f90c,fresh-f9f876448aee33a0f90c,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08:43:59.173899.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08_43_59.173899.pcap,a06917225854e5c291eabfb21b45c04948319bb15eddaa63b91f8c611084f109,27593,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08:43:59.173899.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08:43:59.173899.pcap,False
fresh-6157b9e2da80ebc6d7fc,fresh-6157b9e2da80ebc6d7fc,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-26T00:42:13.737993.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-26T00_42_13.737993.pcap,8ccc1f4453d20b4e2feacae9d2800d7797aea03f06e2052929de8aa0541e3b77,2599553,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-26T00:42:13.737993.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-26T00:42:13.737993.pcap,False
fresh-bd8e6b339a1838638328,fresh-bd8e6b339a1838638328,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T16:44:49.304216.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T16_44_49.304216.pcap,c540a4ee17576ecc4cf3e77dde7617cc30e23f0486c2cfde7f14e66df9935d15,3198285,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T16:44:49.304216.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T16:44:49.304216.pcap,False
fresh-11d965c4b86f234d03ff,fresh-11d965c4b86f234d03ff,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T13:20:28.583611.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T13_20_28.583611.pcap,f06af4acf814a4f8cad0d86b526f29c6111e7b2ff0a2d78fe3fe5e09343eedb5,28022,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T13:20:28.583611.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T13:20:28.583611.pcap,False
fresh-ac6e48ae189c0ff93d29,fresh-ac6e48ae189c0ff93d29,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T10:03:46.319554.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T10_03_46.319554.pcap,c4a14addca219062626b585b5d880dac0b54cdff68c80f9b30690847bf2492d2,27764,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T10:03:46.319554.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T10:03:46.319554.pcap,False
fresh-64344a2261a46a70445b,fresh-64344a2261a46a70445b,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07:48:41.240517.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07_48_41.240517.pcap,9390f2798157b23c829da25fb6245afec49a9b642c537aafb01628bfcf8a811f,27679,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07:48:41.240517.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07:48:41.240517.pcap,False
fresh-0a3e3ded5b00b5b85040,fresh-0a3e3ded5b00b5b85040,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02:41:57.812960.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02_41_57.812960.pcap,64e97060d4879f8d25e84d88030fc22320f9b114d01ac81605053c64d31e5ec6,27847,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02:41:57.812960.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02:41:57.812960.pcap,False
fresh-0b221082a37b1f4914d4,fresh-0b221082a37b1f4914d4,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-25T19:34:06.609007.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-25T19_34_06.609007.pcap,5f7c484e6530605c74e9abe7b961a396b44462c52311aa15f6e282bd05a3042a,3158788,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-25T19:34:06.609007.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-25T19:34:06.609007.pcap,False
fresh-723f1f31bc9243ada898,fresh-723f1f31bc9243ada898,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T10:15:12.444491.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T10_15_12.444491.pcap,b53e78a83fa26551d97c03b8c58723dcfc70e09ab40f5806225512eb1f69ab61,2329292,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T10:15:12.444491.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T10:15:12.444491.pcap,False
fresh-cf69c0e9d3a0aba660c0,fresh-cf69c0e9d3a0aba660c0,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh8_2020-03-25T00:27:00.928889.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh8_2020-03-25T00_27_00.928889.pcap,700ce61e8060221cf07d1cfbaeae59f9d0445b7c60b07a95bde25c04d95781e8,3241460,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh8_2020-03-25T00:27:00.928889.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh8_2020-03-25T00:27:00.928889.pcap,False
fresh-27c93a30795717bd7873,fresh-27c93a30795717bd7873,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-25T11:11:00.973538.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-25T11_11_00.973538.pcap,cc470c0c0d658b0140246e15405f251b45954b68b6b324bd0fd9f49e99e097c0,2200669,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-25T11:11:00.973538.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-25T11:11:00.973538.pcap,False
fresh-c60ac7e242ab4c8edbc6,fresh-c60ac7e242ab4c8edbc6,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T08:40:50.861455.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T08_40_50.861455.pcap,7b622ba136ef9aaa8ad26aecb8c57dfc444f56d0e1a248a680460e5f4fad2cea,27939,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T08:40:50.861455.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T08:40:50.861455.pcap,False
fresh-581ec3494b98700e79ec,fresh-581ec3494b98700e79ec,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T01:46:47.058613.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T01_46_47.058613.pcap,9fd10e55084fc3295ac6df51415276b2da1f848db139a224cc4a939f8c149303,28006,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T01:46:47.058613.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T01:46:47.058613.pcap,False
fresh-5fb8acd88205365a9b38,fresh-5fb8acd88205365a9b38,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T23:01:05.077990.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T23_01_05.077990.pcap,31385a456b38b9f4cc3d9fa8abb8d012b112baa2737a0bf67bfb6befe6dd87a4,27587,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T23:01:05.077990.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T23:01:05.077990.pcap,False
fresh-0d77e348025d3e13418a,fresh-0d77e348025d3e13418a,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04:59:57.508591.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04_59_57.508591.pcap,d0bb3cc6959378a6dbf1354f6a0724db591995f770ee5dd2dd7a4fbd3f06b03a,27671,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04:59:57.508591.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04:59:57.508591.pcap,False
fresh-3e214bda99271a85bd37,fresh-3e214bda99271a85bd37,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T00:55:01.270136.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T00_55_01.270136.pcap,4b7e014e78c8988b3995dd20a8fab581f705be37a413814bc42ed22bbe8fc53a,2994328,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T00:55:01.270136.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T00:55:01.270136.pcap,False
fresh-c8d8d6a134b2a5392045,fresh-c8d8d6a134b2a5392045,acceptance,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-25T18:37:44.488882.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-25T18_37_44.488882.pcap,16ab3bd3ec1811f5891a1630408cd9a258b3832449c41e3fb4e72a52f0858fee,2263509,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-25T18:37:44.488882.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-25T18:37:44.488882.pcap,False
fresh-f91eb6d042b287ddccb9,fresh-f91eb6d042b287ddccb9,train,malicious,,iodine,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/iodine/Separate/iodine_null-64-tunnel_dnsadguardcom_doh3_2020-03-22T18:47:04.414245.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-iodine-pcap-1202_1802/iodine_null-64-tunnel_dnsadguardcom_doh3_2020-03-22T18_47_04.414245.pcap,ecba412518fdfec926ff4624af1e78f46ee9b3d2bd5d4e0a5ee0a63cc1184865,1335135,MaliciousDoH-iodine-pcap-1202_1802.zip,d9b51a38f204d8026649d30eab5008c5d4a5af17e42d5f0ce44bd9ac174a0d4d,iodine_null-64-tunnel_dnsadguardcom_doh3_2020-03-22T18:47:04.414245.pcap,MaliciousDoH-iodine-pcap-1202_1802.zip/iodine_null-64-tunnel_dnsadguardcom_doh3_2020-03-22T18:47:04.414245.pcap,False
fresh-ef757b8f811da3522d56,fresh-ef757b8f811da3522d56,train,malicious,,iodine,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/iodine/Separate/iodine_null-64-tunnel_99911_doh7_2020-03-20T08:15:43.088850.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-iodine-pcap-1202_1802/iodine_null-64-tunnel_99911_doh7_2020-03-20T08_15_43.088850.pcap,239b6906f6a900c2be1463eb0bf1f687932ba5c278c63b9d94e477698a76cdf0,4638902,MaliciousDoH-iodine-pcap-1202_1802.zip,d9b51a38f204d8026649d30eab5008c5d4a5af17e42d5f0ce44bd9ac174a0d4d,iodine_null-64-tunnel_99911_doh7_2020-03-20T08:15:43.088850.pcap,MaliciousDoH-iodine-pcap-1202_1802.zip/iodine_null-64-tunnel_99911_doh7_2020-03-20T08:15:43.088850.pcap,False
fresh-88bd1156331ef4d322ea,fresh-88bd1156331ef4d322ea,train,malicious,,iodine,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/iodine/Separate/iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T08:04:01.133548.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-iodine-pcap-1202_1802/iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T08_04_01.133548.pcap,ecdf25b23a742894fcb08b907bd5ac378c312452a0baaa4677e2fc6c2e073880,9132946,MaliciousDoH-iodine-pcap-1202_1802.zip,d9b51a38f204d8026649d30eab5008c5d4a5af17e42d5f0ce44bd9ac174a0d4d,iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T08:04:01.133548.pcap,MaliciousDoH-iodine-pcap-1202_1802.zip/iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T08:04:01.133548.pcap,False
fresh-787a30a522081b077b1b,fresh-787a30a522081b077b1b,train,malicious,,iodine,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/iodine/Separate/iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T04:38:37.589979.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-iodine-pcap-1202_1802/iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T04_38_37.589979.pcap,75ea3db1d9c2cec1bea905e59989d9f87196dc50c90a7fcc7af4bd5ab3ca8b3d,8652731,MaliciousDoH-iodine-pcap-1202_1802.zip,d9b51a38f204d8026649d30eab5008c5d4a5af17e42d5f0ce44bd9ac174a0d4d,iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T04:38:37.589979.pcap,MaliciousDoH-iodine-pcap-1202_1802.zip/iodine_null-64-tunnel_dnsgoogle_doh1_2020-03-20T04:38:37.589979.pcap,False
